word,Usage Count in Current Curriculum,Usage Count in Draft Curriculum,Percent of total words in Current Curriculum,Percent of total words in Draft Curriculum,Percent change from Current to Draft Curriculum
saskatchewan,1,7,1.2046741356463077e-05,5.1929939093600006e-05,3.3107042441597367
sharp,1,7,1.2046741356463077e-05,5.1929939093600006e-05,3.3107042441597367
solo,1,7,1.2046741356463077e-05,5.1929939093600006e-05,3.3107042441597367
symphony,1,7,1.2046741356463077e-05,5.1929939093600006e-05,3.3107042441597367
telling,1,7,1.2046741356463077e-05,5.1929939093600006e-05,3.3107042441597367
thing,1,7,1.2046741356463077e-05,5.1929939093600006e-05,3.3107042441597367
ties,1,7,1.2046741356463077e-05,5.1929939093600006e-05,3.3107042441597367
took,1,7,1.2046741356463077e-05,5.1929939093600006e-05,3.3107042441597367
underground,1,7,1.2046741356463077e-05,5.1929939093600006e-05,3.3107042441597367
wisdom,1,7,1.2046741356463077e-05,5.1929939093600006e-05,3.3107042441597367
constitution,2,14,2.4093482712926154e-05,0.00010385987818720001,3.3107042441597367
internal,2,14,2.4093482712926154e-05,0.00010385987818720001,3.3107042441597367
lived,2,14,2.4093482712926154e-05,0.00010385987818720001,3.3107042441597367
props,2,14,2.4093482712926154e-05,0.00010385987818720001,3.3107042441597367
scotia,2,14,2.4093482712926154e-05,0.00010385987818720001,3.3107042441597367
told,2,14,2.4093482712926154e-05,0.00010385987818720001,3.3107042441597367
stage,4,28,4.818696542585231e-05,0.00020771975637440002,3.3107042441597367
inuit,18,131,0.00021684134441633538,0.0009718317173230858,3.4817639363882975
geometric,7,51,8.432718949524154e-05,0.0003783466991105143,3.486651356166256
connection,3,22,3.614022406938923e-05,0.00016320838000845716,3.5159758748340093
perseverance,3,22,3.614022406938923e-05,0.00016320838000845716,3.5159758748340093
popular,3,22,3.614022406938923e-05,0.00016320838000845716,3.5159758748340093
matter,6,44,7.228044813877847e-05,0.0003264167600169143,3.5159758748340093
compared,2,15,2.4093482712926154e-05,0.00011127844091485716,3.6186116901711465
computational,2,15,2.4093482712926154e-05,0.00011127844091485716,3.6186116901711465
evolved,2,15,2.4093482712926154e-05,0.00011127844091485716,3.6186116901711465
experiments,2,15,2.4093482712926154e-05,0.00011127844091485716,3.6186116901711465
improvised,2,15,2.4093482712926154e-05,0.00011127844091485716,3.6186116901711465
lyrics,2,15,2.4093482712926154e-05,0.00011127844091485716,3.6186116901711465
nova,2,15,2.4093482712926154e-05,0.00011127844091485716,3.6186116901711465
syllable,2,15,2.4093482712926154e-05,0.00011127844091485716,3.6186116901711465
tool,2,15,2.4093482712926154e-05,0.00011127844091485716,3.6186116901711465
wheel,2,15,2.4093482712926154e-05,0.00011127844091485716,3.6186116901711465
back,4,30,4.818696542585231e-05,0.0002225568818297143,3.6186116901711465
melodic,4,30,4.818696542585231e-05,0.0002225568818297143,3.6186116901711465
pitch,5,38,6.0233706782315383e-05,0.00028190538365097144,3.680193179373428
artifacts,3,23,3.614022406938923e-05,0.0001706269427361143,3.7212475055082828
describes,3,23,3.614022406938923e-05,0.0001706269427361143,3.7212475055082828
last,3,23,3.614022406938923e-05,0.0001706269427361143,3.7212475055082828
stimuli,3,23,3.614022406938923e-05,0.0001706269427361143,3.7212475055082828
usually,3,23,3.614022406938923e-05,0.0001706269427361143,3.7212475055082828
scale,7,54,8.432718949524154e-05,0.00040060238729348576,3.750572024176036
steady,4,31,4.818696542585231e-05,0.00022997544455737146,3.772565413176851
trade,8,62,9.637393085170462e-05,0.0004599508891147429,3.772565413176851
west,6,47,7.228044813877847e-05,0.00034867244819988575,3.823883320845419
fictional,3,24,3.614022406938923e-05,0.00017804550546377145,3.9265191361825558
instrument,3,24,3.614022406938923e-05,0.00017804550546377145,3.9265191361825558
frequency,5,40,6.0233706782315383e-05,0.00029674250910628573,3.9265191361825558
motivation,5,40,6.0233706782315383e-05,0.00029674250910628573,3.9265191361825558
bodies,6,48,7.228044813877847e-05,0.0003560910109275429,3.9265191361825558
response,6,48,7.228044813877847e-05,0.0003560910109275429,3.9265191361825558
abstraction,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
bass,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
belief,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
churches,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
coast,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
comedy,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
comparative,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
courage,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
dancing,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
defined,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
earliest,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
entertain,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
existed,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
faced,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
facial,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
factor,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
fluent,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
listened,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
little,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
mother,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
nine,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
opera,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
organs,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
proportion,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
smooth,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
speakers,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
two-dimensional,1,8,1.2046741356463077e-05,5.934850182125715e-05,3.926519136182556
contain,2,16,2.4093482712926154e-05,0.0001186970036425143,3.926519136182556
ensemble,2,16,2.4093482712926154e-05,0.0001186970036425143,3.926519136182556
moves,2,16,2.4093482712926154e-05,0.0001186970036425143,3.926519136182556
nouns,2,16,2.4093482712926154e-05,0.0001186970036425143,3.926519136182556
known,10,81,0.00012046741356463077,0.0006009035809402286,3.988100625384838
works,7,57,8.432718949524154e-05,0.0004228580754764572,4.014492692185816
representation,5,41,6.0233706782315383e-05,0.0003041610718339429,4.04968211458712
france,10,82,0.00012046741356463077,0.0006083221436678858,4.04968211458712
creativity,4,33,4.818696542585231e-05,0.0002448125700126857,4.08047285918826
prime,3,25,3.614022406938923e-05,0.0001854640681914286,4.131790766856829
solar,2,17,2.4093482712926154e-05,0.00012611556637017143,4.234426582193965
counting,4,34,4.818696542585231e-05,0.00025223113274034286,4.234426582193965
explanations,4,34,4.818696542585231e-05,0.00025223113274034286,4.234426582193965
production,4,34,4.818696542585231e-05,0.00025223113274034286,4.234426582193965
middle,6,51,7.228044813877847e-05,0.0003783466991105143,4.234426582193965
lines,9,77,0.00010842067220816769,0.0005712293300296,4.268638520639677
business,3,26,3.614022406938923e-05,0.00019288263091908573,4.337062397531102
foods,3,26,3.614022406938923e-05,0.00019288263091908573,4.337062397531102
gestures,3,26,3.614022406938923e-05,0.00019288263091908573,4.337062397531102
rhythmic,6,52,7.228044813877847e-05,0.00038576526183817147,4.337062397531102
contact,4,35,4.818696542585231e-05,0.000259649695468,4.388380305199671
described,4,35,4.818696542585231e-05,0.000259649695468,4.388380305199671
today,6,53,7.228044813877847e-05,0.0003931838245658286,4.4396982128682385
represented,8,71,9.637393085170462e-05,0.0005267179536636572,4.465357166702523
movement,41,366,0.0004939163956149861,0.0027151939583225145,4.497274401959803
bullying,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
call,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
caused,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
comes,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
cree,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
event,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
intonation,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
limits,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
minister,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
rhyming,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
stock,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
threedimensional,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
timbre,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
timing,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
trading,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
turn,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
verbally,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
winter,1,9,1.2046741356463077e-05,6.676706454891429e-05,4.542334028205375
exchange,2,18,2.4093482712926154e-05,0.00013353412909782858,4.542334028205375
happen,2,18,2.4093482712926154e-05,0.00013353412909782858,4.542334028205375
straight,2,18,2.4093482712926154e-05,0.00013353412909782858,4.542334028205375
considered,3,27,3.614022406938923e-05,0.00020030119364674288,4.542334028205375
notation,3,27,3.614022406938923e-05,0.00020030119364674288,4.542334028205375
european,4,36,4.818696542585231e-05,0.00026706825819565715,4.542334028205375
consonant,3,28,3.614022406938923e-05,0.00020771975637440002,4.747605658879649
creation,5,47,6.0233706782315383e-05,0.00034867244819988575,4.788659985014503
standard,5,47,6.0233706782315383e-05,0.00034867244819988575,4.788659985014503
body,29,273,0.00034935549933742924,0.0020252676246504003,4.797153983525162
became,2,19,2.4093482712926154e-05,0.00014095269182548572,4.8502414742167845
seasons,2,19,2.4093482712926154e-05,0.00014095269182548572,4.8502414742167845
settlement,2,19,2.4093482712926154e-05,0.00014095269182548572,4.8502414742167845
quantity,5,48,6.0233706782315383e-05,0.0003560910109275429,4.911822963419067
fiction,3,29,3.614022406938923e-05,0.00021513831910205717,4.952877289553921
appreciated,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
church,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
descriptive,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
discrimination,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
eventually,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
everyone,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
flat,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
french-canadian,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
knowing,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
musician,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
notated,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
receiving,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
reproduction,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
settled,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
skip,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
treble,1,10,1.2046741356463077e-05,7.418562727657143e-05,5.158148920228195
collaborative,2,20,2.4093482712926154e-05,0.00014837125455314287,5.158148920228195
presenting,2,20,2.4093482712926154e-05,0.00014837125455314287,5.158148920228195
desired,3,30,3.614022406938923e-05,0.0002225568818297143,5.158148920228195
idea,10,100,0.00012046741356463077,0.0007418562727657144,5.158148920228195
america,5,51,6.0233706782315383e-05,0.0003783466991105143,5.281311898632759
communicated,4,41,4.818696542585231e-05,0.0003041610718339429,5.312102643233899
nutrition,4,41,4.818696542585231e-05,0.0003041610718339429,5.312102643233899
boundaries,3,31,3.614022406938923e-05,0.00022997544455737146,5.363420550902468
includes,9,94,0.00010842067220816769,0.0006973448963997715,5.431844427793892
non-verbal,2,21,2.4093482712926154e-05,0.0001557898172808,5.466056366239605
performances,2,21,2.4093482712926154e-05,0.0001557898172808,5.466056366239605
folk,4,42,4.818696542585231e-05,0.0003115796345616,5.466056366239605
adolescence,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
altered,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
classical,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
conveyed,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
cost,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
designing,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
groupings,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
illusions,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
interacting,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
melting,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
paintings,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
planned,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
positioning,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
practising,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
rise,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
shows,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
southern,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
speaker,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
spread,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
technical,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
tension,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
tradition,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
white,1,11,1.2046741356463077e-05,8.160419000422858e-05,5.773963812251014
draft,2,22,2.4093482712926154e-05,0.00016320838000845716,5.773963812251014
much,2,22,2.4093482712926154e-05,0.00016320838000845716,5.773963812251014
origin,2,22,2.4093482712926154e-05,0.00016320838000845716,5.773963812251014
peace,2,22,2.4093482712926154e-05,0.00016320838000845716,5.773963812251014
slow,2,22,2.4093482712926154e-05,0.00016320838000845716,5.773963812251014
type,2,22,2.4093482712926154e-05,0.00016320838000845716,5.773963812251014
names,4,45,4.818696542585231e-05,0.00033383532274457146,5.927917535256719
artist,3,34,3.614022406938923e-05,0.00025223113274034286,5.979235442925287
ending,3,34,3.614022406938923e-05,0.00025223113274034286,5.979235442925287
performance,3,34,3.614022406938923e-05,0.00025223113274034286,5.979235442925287
created,8,91,9.637393085170462e-05,0.0006750892082168001,6.004894396759571
federal,2,23,2.4093482712926154e-05,0.0001706269427361143,6.081871258262424
giving,2,23,2.4093482712926154e-05,0.0001706269427361143,6.081871258262424
teamwork,2,23,2.4093482712926154e-05,0.0001706269427361143,6.081871258262424
measured,3,36,3.614022406938923e-05,0.00026706825819565715,6.389778704273833
ancient,13,156,0.00015660763763402,0.0011572957855145144,6.389778704273833
countries,1,12,1.2046741356463077e-05,8.902275273188572e-05,6.389778704273834
father,1,12,1.2046741356463077e-05,8.902275273188572e-05,6.389778704273834
grid,1,12,1.2046741356463077e-05,8.902275273188572e-05,6.389778704273834
happened,1,12,1.2046741356463077e-05,8.902275273188572e-05,6.389778704273834
preparation,1,12,1.2046741356463077e-05,8.902275273188572e-05,6.389778704273834
progressions,1,12,1.2046741356463077e-05,8.902275273188572e-05,6.389778704273834
pronouns,1,12,1.2046741356463077e-05,8.902275273188572e-05,6.389778704273834
religion,1,12,1.2046741356463077e-05,8.902275273188572e-05,6.389778704273834
tones,2,24,2.4093482712926154e-05,0.00017804550546377145,6.389778704273834
musical,13,167,0.00015660763763402,0.001238899975518743,6.910852843677757
messages,8,103,9.637393085170462e-05,0.0007641119609486858,6.928616734793801
divide,1,13,1.2046741356463077e-05,9.644131545954287e-05,7.005593596296653
precise,1,13,1.2046741356463077e-05,9.644131545954287e-05,7.005593596296653
statistical,1,13,1.2046741356463077e-05,9.644131545954287e-05,7.005593596296653
performer,2,26,2.4093482712926154e-05,0.00019288263091908573,7.005593596296653
upper,2,26,2.4093482712926154e-05,0.00019288263091908573,7.005593596296653
supports,4,53,4.818696542585231e-05,0.0003931838245658286,7.159547319302359
expressed,5,67,6.0233706782315383e-05,0.0004970437027530286,7.251919553105781
cool,1,14,1.2046741356463077e-05,0.00010385987818720001,7.621408488319473
ends,1,14,1.2046741356463077e-05,0.00010385987818720001,7.621408488319473
focal,1,14,1.2046741356463077e-05,0.00010385987818720001,7.621408488319473
governor,1,14,1.2046741356463077e-05,0.00010385987818720001,7.621408488319473
imaginary,1,14,1.2046741356463077e-05,0.00010385987818720001,7.621408488319473
mark,1,14,1.2046741356463077e-05,0.00010385987818720001,7.621408488319473
pregnancy,1,14,1.2046741356463077e-05,0.00010385987818720001,7.621408488319473
principle,1,14,1.2046741356463077e-05,0.00010385987818720001,7.621408488319473
revealed,1,14,1.2046741356463077e-05,0.00010385987818720001,7.621408488319473
solfege,1,14,1.2046741356463077e-05,0.00010385987818720001,7.621408488319473
warm,1,14,1.2046741356463077e-05,0.00010385987818720001,7.621408488319473
women,1,14,1.2046741356463077e-05,0.00010385987818720001,7.621408488319473
economy,2,28,2.4093482712926154e-05,0.00020771975637440002,7.621408488319473
duration,5,70,6.0233706782315383e-05,0.000519299390936,7.621408488319473
seen,5,70,6.0233706782315383e-05,0.000519299390936,7.621408488319473
traditional,5,70,6.0233706782315383e-05,0.000519299390936,7.621408488319473
united,6,86,7.228044813877847e-05,0.0006379963945785143,7.826680118993745
chinese,2,29,2.4093482712926154e-05,0.00021513831910205717,7.929315934330883
clef,1,15,1.2046741356463077e-05,0.00011127844091485716,8.237223380342293
musicians,1,15,1.2046741356463077e-05,0.00011127844091485716,8.237223380342293
nutrients,1,15,1.2046741356463077e-05,0.00011127844091485716,8.237223380342293
spirit,1,15,1.2046741356463077e-05,0.00011127844091485716,8.237223380342293
tense,1,15,1.2046741356463077e-05,0.00011127844091485716,8.237223380342293
europe,2,30,2.4093482712926154e-05,0.0002225568818297143,8.237223380342293
numeracy,2,30,2.4093482712926154e-05,0.0002225568818297143,8.237223380342293
performed,3,47,3.614022406938923e-05,0.00034867244819988575,8.647766641690838
beauty,1,16,1.2046741356463077e-05,0.0001186970036425143,8.853038272365112
factual,1,16,1.2046741356463077e-05,0.0001186970036425143,8.853038272365112
opposite,1,16,1.2046741356463077e-05,0.0001186970036425143,8.853038272365112
artists,3,49,3.614022406938923e-05,0.00036350957365520004,9.058309903039385
movements,6,101,7.228044813877847e-05,0.0007492748354933715,9.366217349050794
fort,1,17,1.2046741356463077e-05,0.00012611556637017143,9.46885316438793
hold,1,17,1.2046741356463077e-05,0.00012611556637017143,9.46885316438793
phrasing,1,17,1.2046741356463077e-05,0.00012611556637017143,9.46885316438793
still,2,34,2.4093482712926154e-05,0.00025223113274034286,9.46885316438793
artistic,6,104,7.228044813877847e-05,0.0007715305236763429,9.674124795062204
applied,3,53,3.614022406938923e-05,0.0003931838245658286,9.879396425736477
freedom,1,18,1.2046741356463077e-05,0.00013353412909782858,10.08466805641075
sign,1,18,1.2046741356463077e-05,0.00013353412909782858,10.08466805641075
instructions,3,55,3.614022406938923e-05,0.0004080209500211429,10.289939687085024
black,2,37,2.4093482712926154e-05,0.0002744868209233143,10.39257550242216
breath,1,19,1.2046741356463077e-05,0.00014095269182548572,10.700482948433569
east,1,19,1.2046741356463077e-05,0.00014095269182548572,10.700482948433569
round,1,19,1.2046741356463077e-05,0.00014095269182548572,10.700482948433569
metre,2,38,2.4093482712926154e-05,0.00028190538365097144,10.700482948433569
narrative,9,175,0.00010842067220816769,0.00129824847734,10.974178455999267
increased,1,20,1.2046741356463077e-05,0.00014837125455314287,11.31629784045639
rivers,1,20,1.2046741356463077e-05,0.00014837125455314287,11.31629784045639
decimal,2,41,2.4093482712926154e-05,0.0003041610718339429,11.624205286467799
categorized,1,21,1.2046741356463077e-05,0.0001557898172808,11.932112732479208
participants,1,21,1.2046741356463077e-05,0.0001557898172808,11.932112732479208
verse,1,21,1.2046741356463077e-05,0.0001557898172808,11.932112732479208
force,4,86,4.818696542585231e-05,0.0006379963945785143,12.240020178490619
states,4,90,4.818696542585231e-05,0.0006676706454891429,12.855835070513438
forces,3,68,3.614022406938923e-05,0.0005044622654806857,12.958470885850573
ages,1,23,1.2046741356463077e-05,0.0001706269427361143,13.163742516524849
dependent,1,23,1.2046741356463077e-05,0.0001706269427361143,13.163742516524849
parliament,1,24,1.2046741356463077e-05,0.00017804550546377145,13.779557408547667
staging,1,24,1.2046741356463077e-05,0.00017804550546377145,13.779557408547667
syllables,1,24,1.2046741356463077e-05,0.00017804550546377145,13.779557408547667
john,1,25,1.2046741356463077e-05,0.0001854640681914286,14.395372300570488
real,1,25,1.2046741356463077e-05,0.0001854640681914286,14.395372300570488
sequences,1,25,1.2046741356463077e-05,0.0001854640681914286,14.395372300570488
spaces,1,25,1.2046741356463077e-05,0.0001854640681914286,14.395372300570488
called,2,51,2.4093482712926154e-05,0.0003783466991105143,14.703279746581897
fine,1,26,1.2046741356463077e-05,0.00019288263091908573,15.011187192593306
modern,1,27,1.2046741356463077e-05,0.00020030119364674288,15.627002084616127
artworks,8,216,9.637393085170462e-05,0.001602409549173943,15.627002084616127
puberty,1,30,1.2046741356463077e-05,0.0002225568818297143,17.474446760684586
played,1,31,1.2046741356463077e-05,0.00022997544455737146,18.090261652707404
digital,2,63,2.4093482712926154e-05,0.00046736945184240006,18.398169098718814
foundational,1,34,1.2046741356463077e-05,0.00025223113274034286,19.93770632877586
fraction,2,69,2.4093482712926154e-05,0.0005118808282083429,20.24561377478727
message,3,107,3.614022406938923e-05,0.0007937862118593144,20.964064482147226
dances,2,74,2.4093482712926154e-05,0.0005489736418466286,21.78515100484432
scientific,2,75,2.4093482712926154e-05,0.0005563922045742857,22.09305845085573
heard,1,38,1.2046741356463077e-05,0.00028190538365097144,22.400965896867138
renaissance,1,38,1.2046741356463077e-05,0.00028190538365097144,22.400965896867138
money,2,86,2.4093482712926154e-05,0.0006379963945785143,25.480040356981238
improvisation,1,44,1.2046741356463077e-05,0.0003264167600169143,26.095855249004057
american,2,91,2.4093482712926154e-05,0.0006750892082168001,27.019577587038285
intention,1,51,1.2046741356463077e-05,0.0003783466991105143,30.406559493163794
dance,3,350,3.614022406938923e-05,0.00259649695468,70.84507073599559
abcdefg,0,5,0.0,3.709281363828572e-05,9999999999.99
abraham,0,5,0.0,3.709281363828572e-05,9999999999.99
actors,0,5,0.0,3.709281363828572e-05,9999999999.99
actually,0,5,0.0,3.709281363828572e-05,9999999999.99
adventurous,0,5,0.0,3.709281363828572e-05,9999999999.99
algorithm,0,5,0.0,3.709281363828572e-05,9999999999.99
architectural,0,5,0.0,3.709281363828572e-05,9999999999.99
arms,0,5,0.0,3.709281363828572e-05,9999999999.99
arose,0,5,0.0,3.709281363828572e-05,9999999999.99
articulation,0,5,0.0,3.709281363828572e-05,9999999999.99
atlantic,0,5,0.0,3.709281363828572e-05,9999999999.99
authentic,0,5,0.0,3.709281363828572e-05,9999999999.99
automaticity,0,5,0.0,3.709281363828572e-05,9999999999.99
balances,0,5,0.0,3.709281363828572e-05,9999999999.99
banned,0,5,0.0,3.709281363828572e-05,9999999999.99
believed,0,5,0.0,3.709281363828572e-05,9999999999.99
bhai,0,5,0.0,3.709281363828572e-05,9999999999.99
boiling,0,5,0.0,3.709281363828572e-05,9999999999.99
bonds,0,5,0.0,3.709281363828572e-05,9999999999.99
bread,0,5,0.0,3.709281363828572e-05,9999999999.99
buddhism,0,5,0.0,3.709281363828572e-05,9999999999.99
calculate,0,5,0.0,3.709281363828572e-05,9999999999.99
capita,0,5,0.0,3.709281363828572e-05,9999999999.99
cards,0,5,0.0,3.709281363828572e-05,9999999999.99
cents,0,5,0.0,3.709281363828572e-05,9999999999.99
ceremonial,0,5,0.0,3.709281363828572e-05,9999999999.99
circulatory,0,5,0.0,3.709281363828572e-05,9999999999.99
clause,0,5,0.0,3.709281363828572e-05,9999999999.99
climates,0,5,0.0,3.709281363828572e-05,9999999999.99
coins,0,5,0.0,3.709281363828572e-05,9999999999.99
columns,0,5,0.0,3.709281363828572e-05,9999999999.99
comma,0,5,0.0,3.709281363828572e-05,9999999999.99
concluding,0,5,0.0,3.709281363828572e-05,9999999999.99
-consonant,0,5,0.0,3.709281363828572e-05,9999999999.99
convert,0,5,0.0,3.709281363828572e-05,9999999999.99
counts,0,5,0.0,3.709281363828572e-05,9999999999.99
courts,0,5,0.0,3.709281363828572e-05,9999999999.99
decodable,0,5,0.0,3.709281363828572e-05,9999999999.99
deepened,0,5,0.0,3.709281363828572e-05,9999999999.99
delivered,0,5,0.0,3.709281363828572e-05,9999999999.99
displaced,0,5,0.0,3.709281363828572e-05,9999999999.99
dollar,0,5,0.0,3.709281363828572e-05,9999999999.99
domestic,0,5,0.0,3.709281363828572e-05,9999999999.99
durations,0,5,0.0,3.709281363828572e-05,9999999999.99
earning,0,5,0.0,3.709281363828572e-05,9999999999.99
enterprise,0,5,0.0,3.709281363828572e-05,9999999999.99
facing,0,5,0.0,3.709281363828572e-05,9999999999.99
faith,0,5,0.0,3.709281363828572e-05,9999999999.99
finger,0,5,0.0,3.709281363828572e-05,9999999999.99
fires,0,5,0.0,3.709281363828572e-05,9999999999.99
flute,0,5,0.0,3.709281363828572e-05,9999999999.99
franz,0,5,0.0,3.709281363828572e-05,9999999999.99
fugitive,0,5,0.0,3.709281363828572e-05,9999999999.99
fund,0,5,0.0,3.709281363828572e-05,9999999999.99
gatherings,0,5,0.0,3.709281363828572e-05,9999999999.99
gave,0,5,0.0,3.709281363828572e-05,9999999999.99
goddesses,0,5,0.0,3.709281363828572e-05,9999999999.99
greatest,0,5,0.0,3.709281363828572e-05,9999999999.99
gregorian,0,5,0.0,3.709281363828572e-05,9999999999.99
grew,0,5,0.0,3.709281363828572e-05,9999999999.99
gross,0,5,0.0,3.709281363828572e-05,9999999999.99
halves,0,5,0.0,3.709281363828572e-05,9999999999.99
harsh,0,5,0.0,3.709281363828572e-05,9999999999.99
heroic,0,5,0.0,3.709281363828572e-05,9999999999.99
hills,0,5,0.0,3.709281363828572e-05,9999999999.99
historically,0,5,0.0,3.709281363828572e-05,9999999999.99
homophones,0,5,0.0,3.709281363828572e-05,9999999999.99
hutterites,0,5,0.0,3.709281363828572e-05,9999999999.99
improvisations,0,5,0.0,3.709281363828572e-05,9999999999.99
indies,0,5,0.0,3.709281363828572e-05,9999999999.99
infrastructure,0,5,0.0,3.709281363828572e-05,9999999999.99
instead,0,5,0.0,3.709281363828572e-05,9999999999.99
investment,0,5,0.0,3.709281363828572e-05,9999999999.99
jacques,0,5,0.0,3.709281363828572e-05,9999999999.99
jefferson,0,5,0.0,3.709281363828572e-05,9999999999.99
johann,0,5,0.0,3.709281363828572e-05,9999999999.99
keepers,0,5,0.0,3.709281363828572e-05,9999999999.99
latest,0,5,0.0,3.709281363828572e-05,9999999999.99
laura,0,5,0.0,3.709281363828572e-05,9999999999.99
lunar,0,5,0.0,3.709281363828572e-05,9999999999.99
marco,0,5,0.0,3.709281363828572e-05,9999999999.99
masks,0,5,0.0,3.709281363828572e-05,9999999999.99
matters,0,5,0.0,3.709281363828572e-05,9999999999.99
medicine,0,5,0.0,3.709281363828572e-05,9999999999.99
